"Season","Team","Conference","StatName","StatValue"
"2023","New Mexico","Mountain West","kickReturnYards","483"
"2023","Florida International","Conference USA","rushingTDs","17"
"2023","New Mexico State","Conference USA","firstDowns","307"
"2023","Sam Houston State","Conference USA","games","12"
"2023","Utah State","Mountain West","kickReturns","19"
"2023","Old Dominion","Sun Belt","possessionTime","19359"
"2023","Florida International","Conference USA","rushingYards","1083"
"2023","Florida Atlantic","American Athletic","fumblesLost","2"
"2023","Georgia Southern","Sun Belt","puntReturnTDs","0"
"2023","Ole Miss","SEC","penalties","93"
"2023","Navy","American Athletic","kickReturnYards","477"
"2023","Minnesota","Big Ten","firstDowns","237"
"2023","SMU","American Athletic","interceptionTDs","4"
"2023","Kent State","Mid-American","penalties","65"
"2023","Rutgers","Big Ten","firstDowns","227"
"2023","Kentucky","SEC","fourthDowns","10"
"2023","West Virginia","Big 12","rushingYards","2976"
"2023","Maryland","Big Ten","games","13"
"2023","New Mexico","Mountain West","passingTDs","17"
"2023","Bowling Green","Mid-American","turnovers","19"
"2023","Jacksonville State","Conference USA","passAttempts","350"
"2023","Kansas State","Big 12","rushingAttempts","532"
"2023","Oregon State","Pac-12","passAttempts","380"
"2023","Virginia","ACC","fourthDowns","20"
"2023","Tennessee","SEC","passCompletions","263"
"2023","North Carolina","ACC","tacklesForLoss","73"
"2023","UCF","Big 12","fumblesLost","7"
"2023","LSU","SEC","firstDowns","334"
"2023","Kent State","Mid-American","puntReturnTDs","0"
"2023","Stanford","Pac-12","firstDowns","234"
"2023","Louisiana","Sun Belt","rushingAttempts","469"
"2023","Coastal Carolina","Sun Belt","rushingAttempts","465"
"2023","Rutgers","Big Ten","thirdDownConversions","62"
"2023","Hawai'i","Mountain West","puntReturnTDs","0"
"2023","Tulsa","American Athletic","thirdDownConversions","87"
"2023","Vanderbilt","SEC","tacklesForLoss","65"
"2023","Oregon","Pac-12","rushingYards","2583"
"2023","Nevada","Mountain West","kickReturnTDs","0"
"2023","Colorado State","Mountain West","thirdDowns","175"
"2023","Arizona","Pac-12","sacks","34"
"2023","Miami (OH)","Mid-American","turnovers","16"
"2023","James Madison","Sun Belt","turnovers","15"
"2023","Clemson","ACC","games","13"
"2023","Wyoming","Mountain West","kickReturnYards","258"
"2023","Troy","Sun Belt","thirdDownConversions","77"
"2023","Michigan State","Big Ten","kickReturns","17"
"2023","Toledo","Mid-American","kickReturnTDs","1"
"2023","Southern Mississippi","Sun Belt","puntReturnTDs","1"
"2023","Georgia Southern","Sun Belt","fourthDowns","22"
"2023","Air Force","Mountain West","puntReturns","8"
"2023","Washington State","Pac-12","fumblesRecovered","8"
"2023","Louisiana","Sun Belt","passCompletions","238"
"2023","Indiana","Big Ten","games","12"
"2023","TCU","Big 12","sacks","22"
"2023","Miami","ACC","turnovers","22"
"2023","Notre Dame","FBS Independents","fumblesRecovered","8"
"2023","South Carolina","SEC","firstDowns","217"
"2023","James Madison","Sun Belt","kickReturnTDs","0"
"2023","Texas State","Sun Belt","totalYards","5961"
"2023","Rutgers","Big Ten","passingTDs","10"
"2023","Vanderbilt","SEC","possessionTime","20723"
"2023","Rice","American Athletic","possessionTime","24201"
"2023","Nebraska","Big Ten","puntReturnYards","48"
"2023","Penn State","Big Ten","puntReturns","29"
"2023","Jacksonville State","Conference USA","thirdDowns","207"
"2023","Florida International","Conference USA","games","12"
"2023","South Florida","American Athletic","interceptionTDs","1"
"2023","USC","Pac-12","penaltyYards","844"
"2023","Utah State","Mountain West","thirdDowns","186"
"2023","Western Kentucky","Conference USA","interceptionTDs","1"
"2023","West Virginia","Big 12","puntReturns","21"
"2023","Florida Atlantic","American Athletic","fourthDownConversions","13"
"2023","Northern Illinois","Mid-American","passesIntercepted","10"
"2023","Notre Dame","FBS Independents","passingTDs","31"
"2023","Alabama","SEC","rushingTDs","32"
"2023","Kentucky","SEC","rushingTDs","18"
"2023","Georgia Southern","Sun Belt","kickReturns","43"
"2023","Louisiana Tech","Conference USA","thirdDowns","155"
"2023","Hawai'i","Mountain West","passesIntercepted","7"
"2023","Louisville","ACC","tacklesForLoss","78"
"2023","Duke","ACC","puntReturns","17"
"2023","Texas State","Sun Belt","penaltyYards","900"
"2023","Army","FBS Independents","kickReturnTDs","0"
"2023","TCU","Big 12","totalYards","5600"
"2023","BYU","Big 12","passingTDs","17"
"2023","Notre Dame","FBS Independents","netPassingYards","3205"
"2023","Connecticut","FBS Independents","kickReturnTDs","0"
"2023","Army","FBS Independents","penalties","47"
"2023","Ohio State","Big Ten","penaltyYards","579"
"2023","UMass","FBS Independents","fourthDownConversions","3"
"2023","Kansas State","Big 12","kickReturns","19"
"2023","South Florida","American Athletic","interceptionYards","175"
"2023","Baylor","Big 12","firstDowns","238"
"2023","Maryland","Big Ten","possessionTime","21991"
"2023","Houston","Big 12","fumblesRecovered","5"
"2023","Wake Forest","ACC","thirdDowns","161"
"2023","Tulane","American Athletic","fumblesLost","13"
"2023","UNLV","Mountain West","thirdDownConversions","101"
"2023","Florida State","ACC","passCompletions","260"
"2023","Pittsburgh","ACC","thirdDownConversions","47"
"2023","James Madison","Sun Belt","interceptionYards","159"
"2023","Minnesota","Big Ten","puntReturns","9"
"2023","James Madison","Sun Belt","fumblesRecovered","8"
"2023","Wyoming","Mountain West","possessionTime","23597"
"2023","Missouri","SEC","kickReturns","22"
"2023","Ohio State","Big Ten","kickReturnYards","259"
"2023","Kansas","Big 12","fourthDownConversions","7"
"2023","UAB","American Athletic","rushingAttempts","426"
"2023","Wyoming","Mountain West","rushingTDs","19"
"2023","UTEP","Conference USA","puntReturnYards","96"
"2023","Boise State","Mountain West","rushingTDs","34"
"2023","NC State","ACC","tacklesForLoss","76"
"2023","Kent State","Mid-American","totalYards","3245"
"2023","SMU","American Athletic","tacklesForLoss","96"
"2023","Eastern Michigan","Mid-American","passesIntercepted","7"
"2023","Boston College","ACC","penaltyYards","717"
"2023","Purdue","Big Ten","games","12"
"2023","Utah","Pac-12","passingTDs","15"
"2023","UTEP","Conference USA","fourthDownConversions","14"
"2023","Iowa","Big Ten","fumblesRecovered","5"
"2023","Louisiana Monroe","Sun Belt","rushingAttempts","415"
"2023","Auburn","SEC","rushingAttempts","513"
"2023","Coastal Carolina","Sun Belt","netPassingYards","3401"
"2023","Coastal Carolina","Sun Belt","totalYards","5411"
"2023","Oklahoma State","Big 12","sacks","27"
"2023","Boise State","Mountain West","firstDowns","300"
"2023","East Carolina","American Athletic","netPassingYards","1967"
"2023","South Florida","American Athletic","games","13"
"2023","Hawai'i","Mountain West","totalYards","4582"
"2023","Georgia Southern","Sun Belt","sacks","23"
"2023","Cincinnati","Big 12","netPassingYards","2508"
"2023","Colorado State","Mountain West","netPassingYards","3678"
"2023","Bowling Green","Mid-American","netPassingYards","2454"
"2023","Connecticut","FBS Independents","kickReturns","34"
"2023","Florida International","Conference USA","thirdDowns","169"
"2023","Nebraska","Big Ten","fourthDownConversions","8"
"2023","UNLV","Mountain West","penalties","96"
"2023","Wisconsin","Big Ten","passesIntercepted","13"
"2023","Eastern Michigan","Mid-American","interceptionYards","65"
"2023","Connecticut","FBS Independents","passAttempts","381"
"2023","Tulane","American Athletic","interceptions","7"
"2023","UT San Antonio","American Athletic","fourthDownConversions","15"
"2023","Stanford","Pac-12","netPassingYards","2796"
"2023","West Virginia","Big 12","fumblesRecovered","5"
"2023","Air Force","Mountain West","penalties","39"
"2023","Georgia","SEC","interceptionYards","135"
"2023","Oklahoma","Big 12","passAttempts","453"
"2023","Colorado State","Mountain West","puntReturns","13"
"2023","Miami","ACC","interceptions","14"
"2023","San Diego State","Mountain West","penalties","59"
"2023","Louisiana","Sun Belt","penaltyYards","647"
"2023","South Alabama","Sun Belt","netPassingYards","3486"
"2023","Clemson","ACC","passCompletions","302"
"2023","Penn State","Big Ten","possessionTime","25370"
"2023","Texas State","Sun Belt","rushingTDs","33"
"2023","UAB","American Athletic","fumblesRecovered","10"
"2023","Oklahoma State","Big 12","games","14"
"2023","UT San Antonio","American Athletic","possessionTime","23509"
"2023","Kansas","Big 12","rushingYards","2678"
"2023","Hawai'i","Mountain West","kickReturns","21"
"2023","Illinois","Big Ten","fourthDownConversions","13"
"2023","Syracuse","ACC","turnovers","24"
"2023","Texas A&M","SEC","tacklesForLoss","99"
"2023","Stanford","Pac-12","tacklesForLoss","51"
"2023","Northern Illinois","Mid-American","penaltyYards","517"
"2023","Central Michigan","Mid-American","interceptions","11"
"2023","Texas State","Sun Belt","turnovers","23"
"2023","UCF","Big 12","tacklesForLoss","55"
"2023","Florida Atlantic","American Athletic","sacks","28"
"2023","Connecticut","FBS Independents","interceptions","7"
"2023","Wyoming","Mountain West","penalties","51"
"2023","UCF","Big 12","passCompletions","229"
"2023","East Carolina","American Athletic","puntReturns","14"
"2023","Houston","Big 12","rushingYards","1425"
"2023","Duke","ACC","possessionTime","22615"
"2023","Bowling Green","Mid-American","fumblesLost","5"
"2023","UCF","Big 12","puntReturnTDs","0"
"2023","Army","FBS Independents","thirdDowns","156"
"2023","Wyoming","Mountain West","thirdDowns","152"
"2023","Colorado","Pac-12","netPassingYards","3536"
"2023","Rice","American Athletic","passCompletions","268"
"2023","Troy","Sun Belt","puntReturns","17"
"2023","Tulsa","American Athletic","interceptions","19"
"2023","Georgia State","Sun Belt","puntReturns","11"
"2023","West Virginia","Big 12","interceptionYards","170"
"2023","Navy","American Athletic","thirdDowns","173"
"2023","California","Pac-12","totalYards","5086"
"2023","Michigan State","Big Ten","rushingTDs","7"
"2023","Arkansas State","Sun Belt","puntReturnYards","164"
"2023","Arkansas","SEC","netPassingYards","2250"
"2023","Oklahoma","Big 12","netPassingYards","4223"
"2023","Northwestern","Big Ten","passCompletions","241"
"2023","SMU","American Athletic","fumblesLost","6"
"2023","West Virginia","Big 12","firstDowns","289"
"2023","TCU","Big 12","thirdDowns","177"
"2023","UTEP","Conference USA","thirdDowns","158"
"2023","Auburn","SEC","fumblesLost","7"
"2023","UCLA","Pac-12","interceptions","14"
"2023","Akron","Mid-American","thirdDowns","171"
"2023","Texas Tech","Big 12","puntReturnTDs","1"
"2023","Ohio","Mid-American","rushingYards","1877"
"2023","Charlotte","American Athletic","interceptions","16"
"2023","Arizona State","Pac-12","fourthDownConversions","18"
"2023","Sam Houston State","Conference USA","fourthDowns","22"
"2023","Minnesota","Big Ten","passCompletions","164"
"2023","UNLV","Mountain West","kickReturns","43"
"2023","Nebraska","Big Ten","rushingTDs","16"
"2023","Louisiana","Sun Belt","kickReturns","43"
"2023","Louisiana","Sun Belt","penalties","79"
"2023","UAB","American Athletic","passCompletions","306"
"2023","South Florida","American Athletic","puntReturns","20"
"2023","USC","Pac-12","puntReturns","23"
"2023","Middle Tennessee","Conference USA","rushingYards","1506"
"2023","Air Force","Mountain West","netPassingYards","1105"
"2023","Louisiana Monroe","Sun Belt","fumblesRecovered","8"
"2023","South Alabama","Sun Belt","games","13"
"2023","Virginia Tech","ACC","turnovers","15"
"2023","Kent State","Mid-American","thirdDowns","172"
"2023","Arkansas State","Sun Belt","fourthDownConversions","7"
"2023","Missouri","SEC","thirdDowns","169"
"2023","Michigan State","Big Ten","kickReturnYards","320"
"2023","Penn State","Big Ten","tacklesForLoss","112"
"2023","Mississippi State","SEC","totalYards","3943"
"2023","Coastal Carolina","Sun Belt","fourthDownConversions","9"
"2023","Air Force","Mountain West","interceptionTDs","2"
"2023","Texas Tech","Big 12","turnovers","23"
"2023","North Texas","American Athletic","netPassingYards","3657"
"2023","Vanderbilt","SEC","puntReturns","16"
"2023","Virginia","ACC","sacks","11"
"2023","Nevada","Mountain West","puntReturnYards","118"
"2023","UAB","American Athletic","thirdDowns","159"
"2023","Oklahoma","Big 12","passCompletions","310"
"2023","Texas A&M","SEC","games","13"
"2023","Florida Atlantic","American Athletic","firstDowns","215"
"2023","Akron","Mid-American","fourthDownConversions","8"
"2023","Akron","Mid-American","possessionTime","21285"
"2023","Bowling Green","Mid-American","puntReturns","19"
"2023","Penn State","Big Ten","interceptionYards","177"
"2023","Wisconsin","Big Ten","sacks","29"
"2023","Arizona","Pac-12","fumblesLost","3"
"2023","Marshall","Sun Belt","thirdDowns","181"
"2023","Memphis","American Athletic","totalYards","5960"
"2023","Illinois","Big Ten","rushingYards","1501"
"2023","Rutgers","Big Ten","possessionTime","24819"
"2023","Kansas","Big 12","penaltyYards","740"
"2023","Florida Atlantic","American Athletic","fourthDowns","34"
"2023","North Carolina","ACC","firstDowns","319"
"2023","Toledo","Mid-American","penaltyYards","866"
"2023","Virginia","ACC","firstDowns","252"
"2023","Bowling Green","Mid-American","passesIntercepted","17"
"2023","Iowa State","Big 12","fumblesRecovered","3"
"2023","Kentucky","SEC","possessionTime","21518"
"2023","Arizona State","Pac-12","passesIntercepted","5"
"2023","Eastern Michigan","Mid-American","netPassingYards","1976"
"2023","Cincinnati","Big 12","passingTDs","21"
"2023","Arkansas","SEC","fumblesRecovered","6"
"2023","Miami","ACC","thirdDownConversions","67"
"2023","Eastern Michigan","Mid-American","fourthDownConversions","10"
"2023","Florida","SEC","tacklesForLoss","59"
"2023","Rice","American Athletic","penalties","74"
"2023","Alabama","SEC","sacks","40"
"2023","Michigan","Big Ten","netPassingYards","3205"
"2023","Purdue","Big Ten","fourthDowns","28"
"2023","Wake Forest","ACC","kickReturnTDs","1"
"2023","Tennessee","SEC","fumblesRecovered","6"
"2023","Notre Dame","FBS Independents","thirdDownConversions","66"
"2023","Rutgers","Big Ten","passAttempts","294"
"2023","USC","Pac-12","thirdDowns","143"
"2023","Air Force","Mountain West","fourthDowns","25"
"2023","Louisiana Tech","Conference USA","penaltyYards","753"
"2023","Arkansas","SEC","puntReturnYards","180"
"2023","Utah State","Mountain West","interceptionYards","263"
"2023","Troy","Sun Belt","turnovers","18"
"2023","Nevada","Mountain West","interceptionTDs","3"
"2023","California","Pac-12","fumblesRecovered","16"
"2023","Ball State","Mid-American","interceptionYards","49"
"2023","SMU","American Athletic","turnovers","14"
"2023","Texas A&M","SEC","kickReturnYards","399"
"2023","Notre Dame","FBS Independents","interceptionYards","252"
"2023","Colorado State","Mountain West","turnovers","25"
"2023","Kentucky","SEC","passesIntercepted","11"
"2023","Arkansas State","Sun Belt","puntReturns","17"
"2023","Iowa","Big Ten","interceptionYards","126"
"2023","Wisconsin","Big Ten","kickReturnYards","531"
"2023","Old Dominion","Sun Belt","passCompletions","204"
"2023","Virginia","ACC","kickReturnTDs","0"
"2023","Cincinnati","Big 12","sacks","18"
"2023","Central Michigan","Mid-American","rushingTDs","21"
"2023","Virginia Tech","ACC","tacklesForLoss","89"
"2023","North Carolina","ACC","thirdDowns","189"
"2023","Buffalo","Mid-American","fumblesRecovered","8"
"2023","Hawai'i","Mountain West","interceptionYards","63"
"2023","Oregon","Pac-12","fumblesRecovered","6"
"2023","Jacksonville State","Conference USA","thirdDownConversions","78"
"2023","Stanford","Pac-12","thirdDownConversions","65"
"2023","Michigan State","Big Ten","totalYards","3430"
"2023","Sam Houston State","Conference USA","interceptionYards","217"
